SAGE(
  (layers): ModuleList(
    (0): SAGEConv(
      (feat_drop): Dropout(p=0.0, inplace=False)
      (fc_self): Linear(in_features=3703, out_features=32, bias=True)
      (fc_neigh): Linear(in_features=3703, out_features=32, bias=True)
    )
    (1): SAGEConv(
      (feat_drop): Dropout(p=0.0, inplace=False)
      (fc_self): Linear(in_features=32, out_features=6, bias=True)
      (fc_neigh): Linear(in_features=32, out_features=6, bias=True)
    )
  )
  (dropout): Dropout(p=0.0, inplace=False)
)
Epoch 00002 | Step 00035 | Loss 2.1119 | Train Acc 0.7500 | Train F1 0.3750 | Speed (seeds/sec) 2112.3131| Forward Speed (edges/sec) 14499.2952|Backward Speed (edges/sec) 10426.1997|GPU 0.0 MB
Epoch 00002 | Step 00040 | Loss 2.1465 | Train Acc 0.6875 | Train F1 0.3438 | Speed (seeds/sec) 2110.8150| Forward Speed (edges/sec) 14452.2592|Backward Speed (edges/sec) 10407.7730|GPU 0.0 MB
Epoch 00002 | Step 00045 | Loss 1.9332 | Train Acc 0.7500 | Train F1 0.1875 | Speed (seeds/sec) 2118.1859| Forward Speed (edges/sec) 14443.7669|Backward Speed (edges/sec) 10444.6743|GPU 0.0 MB
Epoch 00002 | Step 00050 | Loss 2.0977 | Train Acc 0.7188 | Train F1 0.2500 | Speed (seeds/sec) 2114.9281| Forward Speed (edges/sec) 14358.7141|Backward Speed (edges/sec) 10459.5952|GPU 0.0 MB
Epoch 00002 | Step 00055 | Loss 2.3094 | Train Acc 0.5938 | Train F1 0.2188 | Speed (seeds/sec) 2124.1503| Forward Speed (edges/sec) 14467.6039|Backward Speed (edges/sec) 10624.9137|GPU 0.0 MB
Epoch 00002 | Step 00060 | Loss 2.0696 | Train Acc 0.6562 | Train F1 0.2500 | Speed (seeds/sec) 2130.8133| Forward Speed (edges/sec) 14475.5110|Backward Speed (edges/sec) 10685.0497|GPU 0.0 MB
Epoch 00002 | Step 00065 | Loss 2.1657 | Train Acc 0.5312 | Train F1 0.2812 | Speed (seeds/sec) 2132.5281| Forward Speed (edges/sec) 14468.8793|Backward Speed (edges/sec) 10673.7583|GPU 0.0 MB
Epoch 00002 | Step 00070 | Loss 2.3425 | Train Acc 0.6250 | Train F1 0.0938 | Speed (seeds/sec) 2134.2157| Forward Speed (edges/sec) 14415.0852|Backward Speed (edges/sec) 10671.9734|GPU 0.0 MB
Epoch 00002 | Step 00075 | Loss 2.0742 | Train Acc 0.7188 | Train F1 0.1250 | Speed (seeds/sec) 2139.2041| Forward Speed (edges/sec) 14420.2994|Backward Speed (edges/sec) 10717.0115|GPU 0.0 MB
Epoch 00002 | Step 00080 | Loss 2.0846 | Train Acc 0.6562 | Train F1 0.3125 | Speed (seeds/sec) 2146.0580| Forward Speed (edges/sec) 14454.8698|Backward Speed (edges/sec) 10723.7830|GPU 0.0 MB
Epoch 00002 | Step 00085 | Loss 1.9551 | Train Acc 0.7812 | Train F1 0.4062 | Speed (seeds/sec) 2137.4877| Forward Speed (edges/sec) 14384.1089|Backward Speed (edges/sec) 10712.1002|GPU 0.0 MB
Epoch 00002 | Step 00090 | Loss 2.1119 | Train Acc 0.6875 | Train F1 0.1875 | Speed (seeds/sec) 2129.7111| Forward Speed (edges/sec) 14355.9357|Backward Speed (edges/sec) 10677.3158|GPU 0.0 MB
Epoch 00002 | Step 00095 | Loss 2.1341 | Train Acc 0.6562 | Train F1 0.1875 | Speed (seeds/sec) 2120.4177| Forward Speed (edges/sec) 14277.2982|Backward Speed (edges/sec) 10643.2291|GPU 0.0 MB
Epoch 00002 | Step 00100 | Loss 2.1117 | Train Acc 0.5625 | Train F1 0.3125 | Speed (seeds/sec) 2123.3169| Forward Speed (edges/sec) 14254.8231|Backward Speed (edges/sec) 10644.1163|GPU 0.0 MB
Epoch Time(s): 1.825588 | Total steps:  102 | Total forward time: 0.827807s | Total backward time: 0.929607s 
Epoch 00003 | Step 00000 | Loss 2.1885 | Train Acc 0.5938 | Train F1 0.4062 | Speed (seeds/sec) 2118.4704| Forward Speed (edges/sec) 14210.2849|Backward Speed (edges/sec) 10634.8542|GPU 0.0 MB
Epoch 00003 | Step 00005 | Loss 1.6967 | Train Acc 0.8438 | Train F1 0.5000 | Speed (seeds/sec) 2112.9839| Forward Speed (edges/sec) 14167.1917|Backward Speed (edges/sec) 10601.2107|GPU 0.0 MB
Epoch 00003 | Step 00010 | Loss 2.4609 | Train Acc 0.4375 | Train F1 0.4375 | Speed (seeds/sec) 2108.1221| Forward Speed (edges/sec) 14207.1698|Backward Speed (edges/sec) 10584.1566|GPU 0.0 MB
Epoch 00003 | Step 00015 | Loss 1.8309 | Train Acc 0.7812 | Train F1 0.5312 | Speed (seeds/sec) 2097.1318| Forward Speed (edges/sec) 14111.1896|Backward Speed (edges/sec) 10544.9078|GPU 0.0 MB
Epoch 00003 | Step 00020 | Loss 2.2951 | Train Acc 0.5312 | Train F1 0.2812 | Speed (seeds/sec) 2097.0152| Forward Speed (edges/sec) 14050.6597|Backward Speed (edges/sec) 10547.8841|GPU 0.0 MB
Epoch 00003 | Step 00025 | Loss 1.7612 | Train Acc 0.7812 | Train F1 0.7500 | Speed (seeds/sec) 2102.9946| Forward Speed (edges/sec) 14070.5359|Backward Speed (edges/sec) 10627.0921|GPU 0.0 MB
Epoch 00003 | Step 00030 | Loss 2.0661 | Train Acc 0.6562 | Train F1 0.4688 | Speed (seeds/sec) 2110.6086| Forward Speed (edges/sec) 14097.3620|Backward Speed (edges/sec) 10654.9934|GPU 0.0 MB
Epoch 00003 | Step 00035 | Loss 1.6663 | Train Acc 0.7812 | Train F1 0.6562 | Speed (seeds/sec) 2117.8386| Forward Speed (edges/sec) 14138.8294|Backward Speed (edges/sec) 10702.6425|GPU 0.0 MB
Epoch 00003 | Step 00040 | Loss 1.8012 | Train Acc 0.7500 | Train F1 0.6250 | Speed (seeds/sec) 2127.8396| Forward Speed (edges/sec) 14201.7070|Backward Speed (edges/sec) 10788.5027|GPU 0.0 MB
Epoch 00003 | Step 00045 | Loss 2.0886 | Train Acc 0.6250 | Train F1 0.7188 | Speed (seeds/sec) 2129.8380| Forward Speed (edges/sec) 14244.8475|Backward Speed (edges/sec) 10822.0843|GPU 0.0 MB
Epoch 00003 | Step 00050 | Loss 2.2417 | Train Acc 0.5312 | Train F1 0.5625 | Speed (seeds/sec) 2132.5464| Forward Speed (edges/sec) 14250.8653|Backward Speed (edges/sec) 10818.7469|GPU 0.0 MB
Epoch 00003 | Step 00055 | Loss 2.0223 | Train Acc 0.6250 | Train F1 0.5938 | Speed (seeds/sec) 2134.6136| Forward Speed (edges/sec) 14279.7074|Backward Speed (edges/sec) 10837.9226|GPU 0.0 MB
Epoch 00003 | Step 00060 | Loss 2.3016 | Train Acc 0.4375 | Train F1 0.5625 | Speed (seeds/sec) 2139.6816| Forward Speed (edges/sec) 14301.4956|Backward Speed (edges/sec) 10856.8177|GPU 0.0 MB
Epoch 00003 | Step 00065 | Loss 1.8904 | Train Acc 0.7500 | Train F1 0.6562 | Speed (seeds/sec) 2139.4192| Forward Speed (edges/sec) 14293.7671|Backward Speed (edges/sec) 10857.7858|GPU 0.0 MB
Epoch 00003 | Step 00070 | Loss 2.3539 | Train Acc 0.5625 | Train F1 0.4688 | Speed (seeds/sec) 2142.2164| Forward Speed (edges/sec) 14290.0799|Backward Speed (edges/sec) 10872.2734|GPU 0.0 MB
Epoch 00003 | Step 00075 | Loss 2.0160 | Train Acc 0.7500 | Train F1 0.6250 | Speed (seeds/sec) 2149.6499| Forward Speed (edges/sec) 14324.0004|Backward Speed (edges/sec) 10908.6061|GPU 0.0 MB
Epoch 00003 | Step 00080 | Loss 1.9757 | Train Acc 0.7500 | Train F1 0.7188 | Speed (seeds/sec) 2147.8618| Forward Speed (edges/sec) 14340.5690|Backward Speed (edges/sec) 10919.0280|GPU 0.0 MB
Epoch 00003 | Step 00085 | Loss 1.6206 | Train Acc 0.7812 | Train F1 0.7812 | Speed (seeds/sec) 2142.9558| Forward Speed (edges/sec) 14320.6333|Backward Speed (edges/sec) 10884.0136|GPU 0.0 MB
Epoch 00003 | Step 00090 | Loss 1.6730 | Train Acc 0.7500 | Train F1 0.7812 | Speed (seeds/sec) 2142.3126| Forward Speed (edges/sec) 14299.5852|Backward Speed (edges/sec) 10883.0194|GPU 0.0 MB
Epoch 00003 | Step 00095 | Loss 1.8111 | Train Acc 0.7500 | Train F1 0.7500 | Speed (seeds/sec) 2136.5385| Forward Speed (edges/sec) 14303.7191|Backward Speed (edges/sec) 10830.2394|GPU 0.0 MB
Epoch 00003 | Step 00100 | Loss 1.9004 | Train Acc 0.6562 | Train F1 0.6250 | Speed (seeds/sec) 2133.1953| Forward Speed (edges/sec) 14261.9004|Backward Speed (edges/sec) 10806.9609|GPU 0.0 MB
Epoch Time(s): 2.018033 | Total steps:  102 | Total forward time: 0.923596s | Total backward time: 1.019288s 
Epoch 00004 | Step 00000 | Loss 1.7567 | Train Acc 0.6562 | Train F1 0.6562 | Speed (seeds/sec) 2128.3848| Forward Speed (edges/sec) 14215.9879|Backward Speed (edges/sec) 10773.9620|GPU 0.0 MB
Epoch 00004 | Step 00005 | Loss 1.9239 | Train Acc 0.6875 | Train F1 0.6250 | Speed (seeds/sec) 2126.3257| Forward Speed (edges/sec) 14192.6242|Backward Speed (edges/sec) 10762.6097|GPU 0.0 MB
Epoch 00004 | Step 00010 | Loss 1.7526 | Train Acc 0.6875 | Train F1 0.7188 | Speed (seeds/sec) 2121.7625| Forward Speed (edges/sec) 14230.4361|Backward Speed (edges/sec) 10750.4399|GPU 0.0 MB
Epoch 00004 | Step 00015 | Loss 2.1294 | Train Acc 0.6562 | Train F1 0.6250 | Speed (seeds/sec) 2121.4861| Forward Speed (edges/sec) 14223.4311|Backward Speed (edges/sec) 10740.6746|GPU 0.0 MB
Epoch 00004 | Step 00020 | Loss 1.9208 | Train Acc 0.7188 | Train F1 0.6250 | Speed (seeds/sec) 2124.1498| Forward Speed (edges/sec) 14219.8350|Backward Speed (edges/sec) 10746.8104|GPU 0.0 MB
Epoch 00004 | Step 00025 | Loss 1.8902 | Train Acc 0.7500 | Train F1 0.6250 | Speed (seeds/sec) 2126.6043| Forward Speed (edges/sec) 14225.3954|Backward Speed (edges/sec) 10729.3535|GPU 0.0 MB
Epoch 00004 | Step 00030 | Loss 1.8860 | Train Acc 0.7812 | Train F1 0.6562 | Speed (seeds/sec) 2125.6463| Forward Speed (edges/sec) 14263.0424|Backward Speed (edges/sec) 10747.6090|GPU 0.0 MB
Epoch 00004 | Step 00035 | Loss 1.6605 | Train Acc 0.6562 | Train F1 0.6875 | Speed (seeds/sec) 2131.6488| Forward Speed (edges/sec) 14285.4775|Backward Speed (edges/sec) 10776.7923|GPU 0.0 MB
Epoch 00004 | Step 00040 | Loss 1.8957 | Train Acc 0.6562 | Train F1 0.6250 | Speed (seeds/sec) 2134.9255| Forward Speed (edges/sec) 14316.8189|Backward Speed (edges/sec) 10809.0074|GPU 0.0 MB
Epoch 00004 | Step 00045 | Loss 1.6664 | Train Acc 0.8438 | Train F1 0.7188 | Speed (seeds/sec) 2135.3729| Forward Speed (edges/sec) 14309.4366|Backward Speed (edges/sec) 10793.8964|GPU 0.0 MB
